X,Y,Scaled_X,Scaled_Y
-121.74927688,38.54175328,112.62095144278643,284.0811855790393
-121.74931656,38.54176127,112.15671317436183,284.33052167099373
-121.74935702,38.54177664,111.68334925440146,284.8101581832793
-121.74939291,38.5417969,111.2634522924549,285.442392128545
-121.74942077,38.5418284,110.93750274206286,286.4253817275358
-121.74944198,38.54186396,110.68935522005872,287.5350677637969
-121.74945533,38.54190182,110.53316618566086,288.7165276437488
-121.74945926,38.54194151,110.48718694194085,289.95509453857034
-121.74945467,38.54198088,110.5408878907042,291.18367550714544
-121.74944465,38.54201985,110.65811741317914,292.3997740684113
-121.74943032,38.54205893,110.82577200960095,293.61930529160963
-121.74941415,38.54209496,111.01495378374452,294.7436581566918
-121.74939776,38.54212762,111.20670945979087,295.7628467378549
-121.74938504,38.54215285,111.3555277755191,296.5501745976068
-121.74937485,38.54217409,111.47474622210854,297.21299044160037
-121.7493685,38.54219153,111.54903838443161,297.7572234130525
-121.74936775,38.54220694,111.55781304926114,298.23810816620204
-121.74937415,38.54222282,111.48293590931601,298.7336597481727
-121.74938137,38.54223612,111.39846513567097,299.1486998010701
-121.74938617,38.54224566,111.342307280629,299.4464052225117
-121.74938719,38.54224949,111.33037373644089,299.5659242754794
-121.74938709,38.54224854,111.33154369168498,299.53627855739944
-121.74938866,38.54224585,111.31317539332181,299.452334366172
-121.74939058,38.54224783,111.29071225127177,299.5141222838381
-121.74939244,38.54225104,111.26895108246794,299.61429360474483
-121.74939613,38.54225571,111.22577973140027,299.76002571363836
-121.74940313,38.5422634,111.1438828593255,300.0
-121.74940834,38.5422621,111.0829281875167,299.9594321752474
-121.74941341,38.54224953,111.02361145311615,299.5671725161216
-121.7494228,38.54222186,110.91375264914456,298.7037019698768
-121.74943426,38.54218315,110.77967577025677,297.49571697378315
-121.74944457,38.54213576,110.65905337750743,296.01686373260566
-121.74945077,38.54208402,110.5865161480505,294.40226430855944
-121.74945433,38.54203157,110.5448657387669,292.7655086111736
-121.74945655,38.54197839,110.5188927308183,291.1059725197943
-121.74945811,38.54192754,110.50064142791302,289.5191464529755
-121.74946176,38.54187534,110.45793805900949,287.8901922601024
-121.74946547,38.54182298,110.41453271685975,286.25624510443873
-121.74946636,38.54177159,110.40412011462197,284.6525677872869
-121.7494622,38.54172376,110.4527902557027,283.15998389771454
-121.7494578,38.54167504,110.50426828943576,281.6396266511365
-121.74945133,38.54162938,110.57996439825126,280.2147598228905
-121.74944369,38.54158494,110.66934898412103,278.8279643376693
-121.74943353,38.54154006,110.78821644400422,277.42743820427495
-121.74942177,38.541496,110.92580318895682,276.05250100637437
-121.74941034,38.54144807,111.05952908130463,274.5567965148639
-121.74939732,38.5413986,111.21185726309768,273.0130347540822
-121.74938539,38.54134575,111.3514329319985,271.36379664894366
-121.74937545,38.54131167,111.46772649014515,270.30029552087956
-121.74936704,38.541281,111.56611973209279,269.34320691759854
-121.74935957,38.54125495,111.65351539401433,268.53029012235277
-121.74935201,38.54122994,111.74196401572208,267.74982758668745
-121.74934209,38.54119885,111.85802358278666,266.7796324554435
-121.74933282,38.54117638,111.96647844026582,266.0784332082092
-121.74932132,38.5411541,112.10102330131774,265.38316310441354
-121.74930851,38.54112936,112.25089457699842,264.61112619391474
-121.74929914,38.54110916,112.36051938988794,263.9807646097232
-121.74929224,38.54108735,112.44124630655234,263.3001613349704
-121.74928346,38.54106609,112.54396838310265,262.63672137076657
-121.74927671,38.54104456,112.62294036673465,261.96485578139624
-121.7492698,38.54101961,112.70378427902322,261.1862656068051
-121.74926442,38.54100076,112.76672787478024,260.5980321484462
-121.74925898,38.54098134,112.83037344394975,259.99201125910633
-121.74925181,38.54096336,112.91425923980648,259.4309270370994
-121.74924272,38.54094602,113.02060817787951,258.8898146673638
-121.74923507,38.54093044,113.11010975937344,258.40362489098584
-121.74923463,38.54091292,113.11525756268024,257.85689543780586
-121.74924193,38.54089521,113.02985082487318,257.3042368411872
-121.74924143,38.5408849,113.0357006014262,256.98250278511006
-121.74924474,38.54087223,112.99697508058537,256.58712252404615
-121.74925106,38.54085498,112.923033904636,256.04881869603264
-121.74926489,38.54083838,112.76122908476721,255.53079878028458
-121.74928348,38.54082202,112.54373439202058,255.02026830927684
-121.74929696,38.54080797,112.38602441583866,254.58182374217583
-121.74931061,38.54079374,112.22632551554226,254.13776209140877
-121.74932356,38.54077802,112.07481630245333,253.64720347245049
-121.74933651,38.54075898,111.92330708919813,253.05304087043126
-121.74935171,38.54073935,111.74547388162063,252.44046671722077
-121.74936968,38.5407197,111.5352329117532,251.82726844335662
-121.74938975,38.54070028,111.30042288026333,251.22124755423846
-121.74941365,38.54068031,111.02080356046379,250.59806335434953
-121.7494437,38.54065923,110.66923198866313,249.94024047359005
-121.74947887,38.54063623,110.25775870483986,249.222502036017
-121.74951666,38.54061323,109.81563259192532,248.50476359866568
-121.74955633,38.54058997,109.35151131895861,247.7789115963638
-121.74959654,38.54056559,108.88107228744103,247.01810885275367
-121.74962941,38.54053989,108.49650797589464,246.2161141639589
-121.74965676,38.5405108,108.17652519767978,245.308331070813
-121.74968051,38.54048047,107.89866081058014,244.3618525139887
-121.74970177,38.54045074,107.64992831095394,243.43409756857164
-121.7497236,38.54041889,107.39452706607061,242.44018586290812
-121.74974344,38.54038639,107.16240793177518,241.42599024497918
-121.74976224,38.54035515,106.94245633291618,240.4511142109389
-121.74977973,38.54032655,106.73783114851969,239.55862206704612
-121.74979867,38.54029775,106.5162416120862,238.65988871927698
-121.74982211,38.54027087,106.24200408667555,237.82107092809974
-121.74984778,38.54024597,105.94167655769212,237.04404105458852
-121.74988047,38.54022163,105.55921816571812,236.2844865516206
-121.74991539,38.54019938,105.15066977017136,235.59015262847288
-121.74994755,38.54017816,104.77441214129036,234.927960905133
-121.74997807,38.54016122,104.41734177964291,234.39933094292826
-121.75000949,38.54015118,104.04974182013352,234.0860225120176
-121.75004211,38.54014351,103.66810239686365,233.84667234608793
-121.75007735,38.5401397,103.25581014433625,233.7277774135522
-121.75011225,38.54013408,102.84749573987155,233.55239958680048
-121.7501414,38.5401303,102.50645376593282,233.43444083491272
-121.75016745,38.54013113,102.20168040672255,233.4603418306225
-121.75019275,38.54013444,101.90568171250807,233.56363375368917
-121.75021571,38.54013781,101.6370599724021,233.6687980376083
-121.7502399,38.54014117,101.35404778216193,233.77365026153316
-121.75027048,38.54014294,100.99627544726826,233.82888491532864
-121.75030864,38.54014225,100.54982049958478,233.80735276219923
-121.7503547,38.54013895,100.01093908213086,233.70437289934856
-121.75040605,38.54013208,99.41016702870611,233.48998754870243
-121.75046069,38.5401243,98.77090344535635,233.24720472084033
-121.75051717,38.54011467,98.11011268428483,232.94669075767658
-121.75057667,38.54010631,97.41398927264687,232.68580843861747
-121.75063668,38.54009766,96.71189908899798,232.41587637418164
-121.75069449,38.54008698,96.03554792221563,232.08259609099977
-121.75075055,38.54007523,95.37967097336885,231.71592536758956
-121.75080364,38.54006359,94.75854169746644,231.3526873063335
-121.75085428,38.54005111,94.16607632670707,230.96323618892995
-121.75090357,38.5400381,93.58940535257435,230.55724588140933
-121.75095464,38.5400267,92.99190917396609,230.20149726467181
-121.75098935,38.54002059,92.58581768469794,230.0108284884453
-121.75101912,38.54001619,92.23752198788003,229.87352200494004
-121.75104526,38.54001383,91.93169566888356,229.79987579995333
-121.75106849,38.54001239,91.65991504958528,229.7549391326203
-121.7510911,38.54001019,91.39538815316618,229.68628589064596
-121.75111728,38.54000557,91.08909385200558,229.5421140828324
-121.75113499,38.54000259,90.88189476603881,229.44912014622818
-121.75115283,38.53999869,90.67317473812172,229.3274166719703
-121.75117179,38.53999396,90.45135121060615,229.17981220200258
-121.75119494,38.53998892,90.18050655546989,229.02253386622613
-121.75121549,38.53998524,89.94008073850907,228.90769571627652
-121.75124285,38.53997921,89.6199809648363,228.7195234215562
-121.75127672,38.53996989,89.22371710001762,228.4286833244229
-121.75131995,38.53995752,88.71794541809984,228.04266486917348
-121.7513695,38.53994353,88.13823256023271,227.6060926631467
-121.75141999,38.53992705,87.5475221223395,227.09181746976878
-121.75147352,38.53991131,86.92124504296403,226.60063473037852
-121.75153199,38.53989545,86.23717217113834,226.10570726883984
-121.75158974,38.53988009,85.56152297760221,225.62638281654847
-121.75164564,38.53986608,84.90751795724573,225.18918649031144
-121.75169736,38.53985284,84.30241706921831,224.77601879848828
-121.75174615,38.53983834,83.7315958716386,224.32353152277642
-121.75179034,38.53982303,83.21459261861267,223.84576737156502
-121.75183225,38.53980975,82.7242643466153,223.43135143909961
-121.75187233,38.53979879,82.25534625704805,223.08933347053525
-121.75190933,38.53979241,81.82246279096091,222.8902390691422
-121.75194404,38.53978971,81.41637130169278,222.80598281792052
-121.7519776,38.53978851,81.02373429839682,222.76853559510604
-121.75200754,38.53978961,80.67344967763067,222.80286221598234
-121.75203664,38.5397895,80.332992681314,222.79942955382822
-121.75206445,38.53978903,80.007628108544,222.7847627250071
-121.75209378,38.53978825,79.66448021519913,222.76042203015552
-121.75212177,38.53978678,79.33700972285676,222.71454918217452
-121.75214868,38.53978286,79.0221747479487,222.59222158770638
-121.75217127,38.53977862,78.75788184261167,222.45990806699174
-121.75219047,38.53977135,78.53325042244376,222.2330403088147
-121.75220644,38.53976179,78.34640855895465,221.93471076694115
-121.75222092,38.53974727,78.17699902950044,221.4815993707973
-121.75223193,38.5397272,78.04818694954362,220.85529456919198
-121.75223741,38.53970588,77.98407339820997,220.1899822436922
-121.75224054,38.53968275,77.94745379694153,219.46818702375475
-121.75224206,38.53965951,77.92967047620041,218.74295914188488
-121.75224399,38.53963512,77.90709033869246,217.98184433805875
-121.75224569,38.53960941,77.88720109837895,217.17953758904798
-121.75224487,38.53958242,77.89679473191259,216.3372871359383
-121.75223917,38.53955354,77.96348218481651,215.43605730666303
-121.7522321,38.53952243,78.04619802542913,214.46523805498714
-121.75222227,38.5394935,78.16120463270754,213.56244792485361
-121.75221033,38.53946769,78.30089729723252,212.75702057412644
-121.75219988,38.53944419,78.4231576273901,212.0236791270843
-121.75219043,38.53942202,78.53371840460791,211.3318416856645
-121.75217794,38.53939887,78.67984582330796,210.60942234529506
-121.75216475,38.53937607,78.83416292904923,209.89792511182006
-121.75215215,38.53935423,78.98157729861755,209.21638565641925
-121.752141,38.53933256,79.11202731614887,208.54015122424678
-121.75213407,38.539311,79.19310521935326,207.86734945422847
-121.7521311,38.53928756,79.22785289213138,207.13588036848228
-121.75213425,38.53926119,79.19099929978087,206.31297764699008
-121.75214439,38.53923629,79.07236583097975,205.53594777347888
-121.75215869,38.53921151,78.90506222109792,204.7626626223378
-121.7521767,38.53918802,78.69435326906634,204.02963323551165
-121.75219925,38.53916642,78.43052834589345,203.35558322485113
-121.75222591,38.5391462,78.11861825926191,202.72459752022766
-121.75225514,38.53912812,77.77664032116114,202.16039269650437
-121.75228663,38.53911642,77.40822139294764,201.79528227395238
-121.75232003,38.5391103,77.017456318142,201.6043014375099
-121.75235694,38.53910657,76.58562581200732,201.48790298670207
-121.75239572,38.5391053,76.13191714144466,201.4482713425974
-121.75243361,38.53910728,75.68862107311976,201.51005926026346
-121.75247109,38.53911311,75.25012182156169,201.69199035110745
-121.75251052,38.53911787,74.78880844141361,201.8405310015014
-121.75255299,38.53912318,74.29192841978326,202.00623496244435
-121.75259672,38.53912961,73.78030696114621,202.20688966491736
-121.7526398,38.53913536,73.27629021209458,202.38632427425517
-121.75268044,38.53913627,72.80082037256183,202.41472175147115
-121.75271434,38.53913245,72.40420552136943,202.29551475871943
-121.75274392,38.53912423,72.05813273958181,202.03900128246246
-121.75277036,38.53911263,71.74879655468678,201.67701146184862
-121.75279379,38.53909679,71.47467602473404,201.18270812074192
-121.75280975,38.5390791,71.28795115670283,200.63067364433354
-121.7528211,38.53906084,71.15516122851706,200.0608517369442
-121.75282967,38.53904513,71.05489605824538,199.57060517820187
-121.75283881,38.53903404,70.9479621425503,199.2245304272731
-121.75285004,38.53902509,70.81657616085695,198.9452365572445
-121.75286384,38.53901758,70.65512232752813,198.71087935432718
-121.75288091,38.53900847,70.45541095552264,198.42659252106446
-121.75289584,38.53899945,70.28073662730371,198.14511422952393
-121.75291315,38.53898978,70.0782173624796,197.84335202571796
-121.75293077,38.53898169,69.87207123613277,197.59089533182538
-121.7529477,38.53897471,69.67399780153552,197.3730773190251
-121.75296381,38.53896811,69.48551800063817,197.1671175935455
-121.75298139,38.53896249,69.27983985645548,196.99173976679378
-121.75300411,38.53896051,69.01402600916812,196.92995184912772
-121.75302944,38.53895899,68.71767632824739,196.88251870006678
-121.75305959,38.53895929,68.36493480120262,196.8918805058813
-121.75309082,38.53895879,67.9995577568898,196.8762774964122
-121.75312449,38.53895757,67.60563380272558,196.83820615316574
-121.75316097,38.53895714,67.1788341044398,196.82478756498688
-121.75319877,38.53895579,66.7365909959011,196.782659439376
-121.75323615,38.5389541,66.29926169958712,196.72992126708672
-121.75327413,38.5389505,65.8549126716423,196.61757959864332
-121.75331192,38.53894646,65.4127865585615,196.491507281805
-121.75335084,38.53894449,64.9574399505906,196.43003142435495
-121.75339189,38.53894363,64.47717329429102,196.4031942479972
-121.75343235,38.53894522,64.00380937449691,196.45281181834832
-121.75347104,38.53894972,63.55115366372044,196.59323890379173
-121.75351072,38.53895423,63.08691539529584,196.73397804967286
-121.75354683,38.53896066,62.664444531446485,196.9346327519241
-121.75357684,38.5389702,62.313340941976215,197.2323381733657
-121.75360439,38.53897803,61.991018252940634,197.47668130230775
-121.75363143,38.53898574,61.6746623362485,197.71727970887966
-121.75365755,38.53899578,61.36907000833411,198.03058813979032
-121.75368192,38.539008,61.08395189835529,198.41192569224336
-121.75370534,38.53901978,60.8099483640267,198.7795325960798
-121.75372756,38.5390289,60.549984293292354,199.0641314895585
-121.75374857,38.53903635,60.30417668194267,199.29661633140162
-121.75376898,38.53904967,60.0653888023901,199.71228050450924
-121.75378748,38.53906453,59.84894706942967,200.17600194710977
-121.75380456,38.5390774,59.6491187018,200.57762341182828
-121.75382041,38.53908818,59.46368078463706,200.9140242969483
-121.75383834,38.53909454,59.253907796933774,201.11249457790936
-121.75385851,38.53909902,59.0179278101998,201.2522975431425
-121.75387981,38.53909992,58.76872732840946,201.2803829601425
-121.75390403,38.53910135,58.485364151463045,201.32500756748126
-121.75393063,38.5391048,58.17415603807771,201.4326683329066
-121.75395923,38.53910872,57.83954881831405,201.55499592759648
-121.75398779,38.5391107,57.50540958088079,201.61678384526252
-121.75401698,38.53911357,57.16389962477791,201.70634511971258
-121.75404751,38.5391133,56.80671226750629,201.69791949454606
-121.75407977,38.53911197,56.42928468338119,201.6564154893672
-121.7541149,38.53909862,56.01827938172206,201.23981513538988
-121.75415061,38.53907653,55.60048833934788,200.55047417547624
-121.75418112,38.53904935,55.24353497315834,199.7022945784845
-121.75420794,38.53901954,54.929752958036474,198.77204315156126
-121.75423389,38.5389871,54.62614955423657,197.7597198947065
-121.75425986,38.53896069,54.32231215918833,196.93556893257207
-121.754284,38.53894003,54.0398849465702,196.29085257955376
-121.75430859,38.53892612,53.7521929350211,195.85677685503316
-121.75433362,38.53891396,53.45935311999894,195.47731166387604
-121.75435839,38.53890247,53.16955518887745,195.11875450519463
-121.7543836,38.53889212,52.874609454282904,194.79577220847523
-121.75441018,38.53888363,52.56363533197965,194.53083310705173
-121.75443576,38.53887656,52.26436076261616,194.3102065525293
-121.75446299,38.53887028,51.94578193089373,194.11423275307442
-121.75449112,38.5388638,51.616673501143104,193.91201774996495
-121.75452134,38.53885932,51.26311300539421,193.77221478473177
-121.75455262,38.53885766,50.89715098329307,193.72041279309047
-121.75458528,38.53885732,50.51504357785905,193.70980274663376
-121.75462182,38.53885873,50.08754190632706,193.75380323354054
-121.75465946,38.53886157,49.647170726278674,193.84242832756436
-121.75469802,38.53886513,49.19603595728628,193.9535217551438
-121.75473891,38.53887187,48.71764122964328,194.16385032342555
-121.75478169,38.53888115,48.21713434649021,194.4534421799166
-121.75482781,38.53889174,47.677550955956335,194.78391392115458
-121.7548721,38.53890122,47.159377747520054,195.07974698152196
-121.75491206,38.53891143,46.691863604278964,195.39836043566098
-121.75494958,38.53892131,46.25289637055675,195.70667590355927
-121.75498632,38.53893011,45.8230547883703,195.98128887101322
-121.75502112,38.5389377,45.415910339315964,196.218142555215
-121.75505632,38.53894413,45.00408606895271,196.41879725746625
-121.75509359,38.53894851,44.568043723507,196.55547962076125
-121.7551315,38.53895194,44.124513664100036,196.66251626597634
-121.75516898,38.53895448,43.686014412708225,196.7417795544074
-121.75520634,38.53895507,43.248919107476326,196.76019110559864
-121.75524403,38.53895593,42.807962949805884,196.7870282819564
-121.75527902,38.53895559,42.398595585555,196.7764182354997
-121.75531349,38.53895471,41.9953119889392,196.74895693870997
-121.75534892,38.5389523,41.580796821381504,196.673750432865
-121.75538417,38.53894902,41.1683875733962,196.5713946904463
-121.7554197,38.53894597,40.75270245042815,196.47621633255193
-121.75545075,38.53894373,40.38943132568771,196.40631484993534
-121.75548127,38.5389417,40.032360963874,196.34296663141106
-121.75551395,38.53894168,39.65001956752417,196.34234251097908
-121.75554756,38.53894404,39.25679758660616,196.41598871574408
-121.75558195,38.53894638,38.854449954152386,196.48901080029881
-121.75561556,38.53894879,38.46122797340064,196.56421730614377
-121.75564849,38.53895241,38.07596168860804,196.67718309501916
-121.75567991,38.53895535,37.708361729098655,196.76892879098114
-121.75571241,38.5389594,37.328126252154945,196.89531316803544
-121.75573859,38.53896274,37.02183195099434,196.99954127152833
-121.75576357,38.53896715,36.72957711376049,197.13715981524956
-121.75579139,38.53897118,36.40409554553259,197.26292007187186
-121.75581954,38.53897498,36.074753124699896,197.38150294419162
-121.75584882,38.53897715,35.73219020897709,197.44922000551801
-121.75587814,38.53897845,35.38915931109013,197.48978783027064
-121.75590947,38.53897927,35.02261231120068,197.51537676576444
-121.75594273,38.53898189,34.63348517396954,197.5971365357017
-121.75597825,38.53898503,34.21791704662566,197.69512343531827
-121.75601476,38.53898981,33.790766361633644,197.8442882061442
-121.75605027,38.53899326,33.37531522974766,197.95194897179124
-121.75608649,38.53899513,32.951557415196305,198.01030422752487
-121.75612065,38.53899293,32.55190068010323,197.94165098555052
-121.75615277,38.53898612,32.17611103338637,197.7291379959786
-121.75617684,38.53897506,31.894502789472362,197.3839994256978
-121.75619863,38.53896245,31.63956952658691,196.99049152592983
-121.75621501,38.5389482,31.447930846164716,196.5458057549525
-121.75623169,38.53893263,31.252782299843968,196.0599280387906
-121.75624507,38.53891429,31.096242278906143,195.48760965011678
-121.75625684,38.53889295,30.958538538495638,194.82167320418503
-121.75626899,38.53887424,30.816388968024544,194.23780858840652
-121.75627991,38.53885575,30.688629847687665,193.66080929693632
-121.75628896,38.53883863,30.582748891778778,193.12656225128723
-121.75629568,38.53882389,30.504127894853017,192.66658553105682
-121.75629925,38.53881075,30.46236049011151,192.2565384411718
-121.75630278,38.53879518,30.42106106753415,191.7706607250099
-121.75630741,38.53877915,30.366892136440395,191.27042824024284
-121.75631403,38.53876198,30.289441094758732,190.7346208935138
-121.75632212,38.5387442,30.194791709957997,190.17977787538325
-121.75632949,38.53872733,30.10856600328055,189.65333233469042
-121.7563393,38.53871142,29.99379338708423,189.15684457207178
-121.7563509,38.53869497,29.858078570621945,188.64350555934186
-121.75635897,38.53868306,29.763663176903282,188.27184187269756
-121.756364,38.53867032,29.704814424500608,187.87427719056518
-121.75636329,38.53865876,29.71312110733225,187.51353561059358
-121.75635765,38.53864862,29.779106586989947,187.19710657774476
-121.7563495,38.53863956,29.874457945036898,186.91438004556198
-121.75633936,38.53863197,29.993091413838016,186.6775263611385
-121.75632678,38.53862432,30.140271792324263,186.4388003156408
-121.75631241,38.53861655,30.308394370743958,186.19632954799468
-121.75629723,38.53860818,30.485993587405655,185.9351351687196
-121.75628421,38.53859905,30.638321769198704,185.65022421524665
-121.75627178,38.53858914,30.783747214652543,185.34097256670037
-121.75626116,38.53857655,30.907996469090865,184.94808878736438
-121.75625294,38.53856182,31.00416679584194,184.48842412712824
-121.75624778,38.53854467,31.06453649002869,183.9532409010529
-121.75624441,38.53853059,31.103963984115737,183.51386015330394
-121.75623925,38.53851946,31.16433367830249,183.16653716173298
-121.75623472,38.5385092,31.217332653985885,182.846363406514
-121.7562285,38.53849734,31.29010387435863,182.47626002094964
-121.75622251,38.53848464,31.360184197703195,182.0799435794595
-121.75621536,38.53847129,31.44383600264411,181.66334322548218
-121.75620707,38.53845875,31.540825298099303,181.2720197470044
-121.75619735,38.53844587,31.654544954675693,180.87008622206992
-121.75618655,38.53843209,31.78090012852014,180.44006728013545
-121.75617984,38.53842167,31.859404129987993,180.1149005619041
-121.75617386,38.53841083,31.929367457708395,179.7766273157099
-121.7561678,38.53839825,32.00026674975708,179.3840555965899
-121.75616183,38.53838149,32.070113082019574,178.8610427178295
-121.75615393,38.53836249,32.16253955179002,178.26812835645248
-121.75614597,38.53833852,32.25566799464042,177.52012008081098
-121.75613721,38.53831362,32.35815608010865,176.74309020707804
-121.75613019,38.53828644,32.44028694326549,175.89491061030802
-121.75612188,38.5382587,32.537510229802756,175.029255642773
-121.75611397,38.53823285,32.63005369503111,174.22258005118186
-121.75610326,38.53820821,32.75535590908936,173.4536637426212
-121.75609236,38.53818382,32.88288103834417,172.69254893879506
-121.75608141,38.5381582,33.01099114522103,171.89305073150646
-121.75607493,38.5381321,33.08680424949445,171.0785736351808
-121.75607312,38.53809808,33.10798044067622,170.01694486819088
-121.7560723,38.53806219,33.11757407420987,168.89696084568908
-121.75607458,38.53802674,33.090899093015054,167.79070747158215
-121.75608525,38.53799038,32.96606486112094,166.6560566200375
-121.75610515,38.53795332,32.733243753745555,165.49956155536918
-121.75612229,38.53791592,32.532713413035935,164.33245644424417
-121.75614069,38.53787984,32.3174416353196,163.20654327808202
-121.75615742,38.53784838,32.1217081113768,162.22480191973344
-121.75617725,38.537817,31.889705972705535,161.24555704289105
-121.75620138,38.53778814,31.607395755545312,160.34495133426947
-121.7562312,38.53776256,31.25851508093908,159.54670136762311
-121.7562641,38.53774054,30.873599782852715,158.85954482899967
-121.75630322,38.53772307,30.41591326406109,158.31437567667788
-121.75634719,38.53771107,29.901483912771695,157.93990344853313
-121.75639518,38.5377019,29.340022357809826,157.65374425419623
-121.75644751,38.53769809,28.727784742194856,157.5348493216605
-121.75650354,38.53769116,28.0722587800543,157.31859160994017
-121.75655649,38.53768096,27.45276744156014,157.00029021601713
-121.75660301,38.53766816,26.908504229551088,156.60085317258884
-121.75664355,38.53765207,26.434204345428697,156.09874832652585
-121.7566771,38.53763501,26.041684337756905,155.5663736421727
-121.75670403,38.53761702,25.726615371933033,155.00497735994983
-121.75672818,38.53759848,25.444071163690737,154.4264177673997
-121.75674837,38.53757879,25.207857185874698,153.81197125289327
-121.75676324,38.53755714,25.033884830735726,153.13636094115282
-121.75677696,38.53753149,24.873366961735197,152.335926553438
-121.7567933,38.53750565,24.682196263477152,151.52956302206283
-121.75681237,38.5374797,24.45908578509332,150.71976682853352
-121.75683335,38.53745469,24.21362916044987,149.93930429286817
-121.7568542,38.53743378,23.96969347742424,149.28678643533706
-121.75687751,38.53741596,23.696976893963924,148.73069517634255
-121.75689952,38.5373999,23.43946972934194,148.22952651092754
-121.75691616,38.53738368,23.244789165185335,147.72336488250016
-121.75692945,38.5373681,23.089302104033703,147.23717510634398
-121.75693965,38.53735359,22.969966661986373,146.78437577041615
-121.75694412,38.53733919,22.91766965954919,146.33500909642072
-121.75694477,38.53732341,22.910064949963765,145.8425781163882
-121.75694201,38.53730526,22.942355716629528,145.27618887115298
-121.75693758,38.53728535,22.994184737068824,144.65487703256002
-121.75692865,38.53726664,23.09866174648528,144.0710124167815
-121.75691755,38.53724377,23.228526786394546,143.35733076201632
-121.75690457,38.53721868,23.380386986023453,142.57437174484477
-121.75689371,38.53719214,23.50744413311412,141.74616400012422
-121.75688547,38.53716727,23.603848450947265,140.97007030703926
-121.75688157,38.53714157,23.649476708127306,140.16807561846622
-121.75688097,38.53711259,23.656496440090685,139.26372518725276
-121.75688594,38.53708548,23.598349660934225,138.41773001177296
-121.75689849,38.53705912,23.451520269154216,137.59513935049674
-121.75691047,38.53703756,23.311359622631343,136.92233758047843
-121.75692722,38.53701861,23.11539210760647,136.33098351995966
-121.75695493,38.53700169,22.791197490080577,135.8029776781869
-121.75697663,38.53698751,22.53731718714758,135.3604763287215
-121.75699482,38.53697296,22.32450231554361,134.9064287519297
-121.75700854,38.53695969,22.163984446543083,134.4923248796803
-121.75702193,38.53694719,22.007327430147352,134.10224964184474
-121.75703661,38.53693154,21.835577990038672,133.61387544417664
-121.75704904,38.53691172,21.690152544584834,132.99537214730583
-121.75705753,38.53689788,21.59082333847518,132.56348084407543
-121.75706487,38.53688404,21.50494861850397,132.131589540845
-121.75706874,38.53686931,21.459671347863907,131.6719248808306
-121.7570683,38.53685145,21.46481915117071,131.11458538119388
-121.75706939,38.53683361,21.45206663827848,130.55787000198913
-121.75707455,38.53681356,21.391696944091727,129.93218932059403
-121.75708037,38.53679392,21.323605544861643,129.31930310716757
-121.75708561,38.53677347,21.262299886346604,128.68114001824156
-121.75708823,38.53675252,21.231647057255344,128.0273739198465
-121.7570925,38.53673425,21.18168996530636,127.45723995246286
-121.75709169,38.53672134,21.191166603382104,127.05437024688041
-121.75708475,38.53671353,21.272361502044397,126.81065123837034
-121.75707746,38.5367072,21.357651244393555,126.61311713805725
-121.75706382,38.53670016,21.517233149232055,126.39342676418276
-121.7570513,38.53669552,21.663711554472087,126.24863083593723
-121.75703575,38.53668969,21.845639605736466,126.06669974509322
-121.75702008,38.53668526,22.02897160332701,125.92845708071827
-121.75700319,38.53668137,22.226577055760128,125.80706566667635
-121.7569854,38.53667634,22.434712106055176,125.6500993911159
-121.7569639,38.53666782,22.686252498499975,125.38422410904444
-121.75693926,38.53665541,22.974529487837383,124.9969574131528
-121.75691502,38.53663914,23.258126655865873,124.48923548364547
-121.75689519,38.5366231,23.49012879453714,123.98869093866243
-121.75687743,38.53660407,23.69791285812595,123.39484039685921
-121.7568617,38.53658296,23.881946828962715,122.73608133523003
-121.75684958,38.53655653,24.02374541306009,121.91130625266362
-121.75684195,38.53652488,24.113013003471952,120.92363575087644
-121.75684177,38.53649259,24.11511892304434,119.91599339681805
-121.75684715,38.53646179,24.052175327121056,118.95484801095091
-121.75685835,38.5364332,23.92114033196769,118.0626679272741
-121.7568765,38.53640758,23.708793442527863,117.26316972020726
-121.75690192,38.53638437,23.411390801820954,116.53887801876363
-121.75693189,38.53636427,23.06075519434857,115.91163703651031
-121.75696378,38.53634834,22.687656444826146,115.41452515368142
-121.75699741,38.53633498,22.29420047299233,114.99761273948812
-121.75703432,38.53632358,21.862369966691396,114.6418641227506
-121.75707305,38.53631412,21.40924627375078,114.3466551828152
-121.75710927,38.53630508,20.98548845919942,114.0645527708427
-121.75714268,38.53629637,20.594606388935873,113.79274834533263
-121.75717094,38.53628679,20.26397701740117,113.49379468302709
-121.75719085,38.53627698,20.031038914401616,113.18766363641897
-121.75720481,38.53626488,19.867713152582485,112.81007080633607
-121.75721487,38.53625174,19.75001564810966,112.40002371645106
-121.75721453,38.53623758,19.75399349617236,111.95814648719592
-121.75721065,38.536222,19.79938776227033,111.47195671103974
-121.75720166,38.53619422,19.904566744933,110.60505350264076
-121.75719225,38.5361576,20.014659539986663,109.46228908636732
-121.75718601,38.53611602,20.087664751607736,108.16474281560188
-121.75718278,38.53607264,20.125454308286542,106.81102571061474
-121.7571909,38.53603415,20.030453936779566,105.60990603860766
-121.75720582,38.53599784,19.855896604018547,104.47681548814298
-121.75723222,38.53596768,19.54702840112141,103.53564195454702
-121.75725356,38.53594479,19.297359937333187,102.82133617934984
-121.75726859,38.53593074,19.1215156537039,102.38289161202712
