X,Y
-121.74839642,38.53290024
-121.74843401,38.53289855
-121.74847322,38.53289614
-121.74851341,38.5328927
-121.74855398,38.53288828
-121.7485958,38.53288454
-121.74863664,38.53287837
-121.74867702,38.53287354
-121.74871707,38.53286919
-121.74875761,38.53286657
-121.74879783,38.53286221
-121.74882858,38.53285828
-121.74886096,38.53285423
-121.74888873,38.53285135
-121.74892034,38.53284757
-121.74895564,38.5328436
-121.74898135,38.53283986
-121.74901049,38.53283364
-121.74903497,38.53282971
-121.74906497,38.53282307
-121.7490895,38.53281707
-121.74912116,38.53281075
-121.74914851,38.53280577
-121.74917525,38.53280143
-121.74920332,38.53279428
-121.74923083,38.53278686
-121.74926222,38.53278046
-121.74929002,38.53277384
-121.74932062,38.53276845
-121.74935091,38.53276128
-121.74938136,38.53275355
-121.74941237,38.53274556
-121.74944627,38.53273899
-121.74947869,38.53272994
-121.74951379,38.5327193
-121.74954317,38.53271082
-121.74957091,38.53270274
-121.7495966,38.53269585
-121.74962424,38.53268849
-121.74965402,38.53268283
-121.7496837,38.53268071
-121.74970459,38.53267908
-121.74972347,38.53267641
-121.74974156,38.53267396
-121.7497596,38.53267119
-121.74977937,38.53267078
-121.74979904,38.53267194
-121.74981758,38.53267342
-121.74983372,38.53267346
-121.74984701,38.53267341
-121.7498591,38.53267469
-121.74987078,38.53267608
-121.74988016,38.53267711
-121.74988978,38.53267816
-121.74989882,38.53268127
-121.74990626,38.53268245
-121.74991235,38.53268251
-121.74991844,38.53268223
-121.74992465,38.53267975
-121.74993073,38.53267665
-121.7499359,38.53267325
-121.74994033,38.53267115
-121.74996497,38.53265892
-121.74994958,38.53265663
-121.74994169,38.53265555
-121.74993782,38.53265281
-121.7499384,38.53264987
