X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-121.75219988,38.53944419,0,0,654,,,,,,,,,,,,,,,,,,,,,,,
-121.75219043,38.53942202,0,0,655,,,,,,,,,,,,,,,,,,,,,,,
-121.75217794,38.53939887,0,0,656,,,,,,,,,,,,,,,,,,,,,,,
-121.75216475,38.53937607,0,0,657,,,,,,,,,,,,,,,,,,,,,,,
-121.75215215,38.53935423,0,0,658,,,,,,,,,,,,,,,,,,,,,,,
-121.752141,38.53933256,0,0,659,,,,,,,,,,,,,,,,,,,,,,,
-121.75213407,38.539311,0,0,660,,,,,,,,,,,,,,,,,,,,,,,
-121.7521311,38.53928756,0,0,661,,,,,,,,,,,,,,,,,,,,,,,
-121.75213425,38.53926119,0,0,662,,,,,,,,,,,,,,,,,,,,,,,
-121.75214439,38.53923629,0,0,663,,,,,,,,,,,,,,,,,,,,,,,
-121.75215869,38.53921151,0,0,664,,,,,,,,,,,,,,,,,,,,,,,
-121.7521767,38.53918802,0,0,665,,,,,,,,,,,,,,,,,,,,,,,
-121.75219925,38.53916642,0,0,666,,,,,,,,,,,,,,,,,,,,,,,
-121.75222591,38.5391462,0,0,667,,,,,,,,,,,,,,,,,,,,,,,
-121.75225514,38.53912812,0,0,668,,,,,,,,,,,,,,,,,,,,,,,
-121.75228663,38.53911642,0,0,669,,,,,,,,,,,,,,,,,,,,,,,
-121.75232003,38.5391103,0,0,670,,,,,,,,,,,,,,,,,,,,,,,
-121.75235694,38.53910657,0,0,671,,,,,,,,,,,,,,,,,,,,,,,
-121.75239572,38.5391053,0,0,672,,,,,,,,,,,,,,,,,,,,,,,
-121.75243361,38.53910728,0,0,673,,,,,,,,,,,,,,,,,,,,,,,
-121.75247109,38.53911311,0,0,674,,,,,,,,,,,,,,,,,,,,,,,
-121.75251052,38.53911787,0,0,675,,,,,,,,,,,,,,,,,,,,,,,
-121.75255299,38.53912318,0,0,676,,,,,,,,,,,,,,,,,,,,,,,
-121.75259672,38.53912961,0,0,677,,,,,,,,,,,,,,,,,,,,,,,
-121.7526398,38.53913536,0,0,678,,,,,,,,,,,,,,,,,,,,,,,
-121.75268044,38.53913627,0,0,679,,,,,,,,,,,,,,,,,,,,,,,
-121.75271434,38.53913245,0,0,680,,,,,,,,,,,,,,,,,,,,,,,
-121.75274392,38.53912423,0,0,681,,,,,,,,,,,,,,,,,,,,,,,
-121.75277036,38.53911263,0,0,682,,,,,,,,,,,,,,,,,,,,,,,
-121.75279379,38.53909679,0,0,683,,,,,,,,,,,,,,,,,,,,,,,
-121.75280975,38.5390791,0,0,684,,,,,,,,,,,,,,,,,,,,,,,
-121.7528211,38.53906084,0,0,685,,,,,,,,,,,,,,,,,,,,,,,
-121.75282967,38.53904513,0,0,686,,,,,,,,,,,,,,,,,,,,,,,
-121.75283881,38.53903404,0,0,687,,,,,,,,,,,,,,,,,,,,,,,
-121.75285004,38.53902509,0,0,688,,,,,,,,,,,,,,,,,,,,,,,
-121.75286384,38.53901758,0,0,689,,,,,,,,,,,,,,,,,,,,,,,
-121.75288091,38.53900847,0,0,690,,,,,,,,,,,,,,,,,,,,,,,
-121.75289584,38.53899945,0,0,691,,,,,,,,,,,,,,,,,,,,,,,
-121.75291315,38.53898978,0,0,692,,,,,,,,,,,,,,,,,,,,,,,
-121.75293077,38.53898169,0,0,693,,,,,,,,,,,,,,,,,,,,,,,
-121.7529477,38.53897471,0,0,694,,,,,,,,,,,,,,,,,,,,,,,
-121.75296381,38.53896811,0,0,695,,,,,,,,,,,,,,,,,,,,,,,
-121.75298139,38.53896249,0,0,696,,,,,,,,,,,,,,,,,,,,,,,
-121.75300411,38.53896051,0,0,697,,,,,,,,,,,,,,,,,,,,,,,
-121.75302944,38.53895899,0,0,698,,,,,,,,,,,,,,,,,,,,,,,
-121.75305959,38.53895929,0,0,699,,,,,,,,,,,,,,,,,,,,,,,
-121.75309082,38.53895879,0,0,700,,,,,,,,,,,,,,,,,,,,,,,
-121.75312449,38.53895757,0,0,701,,,,,,,,,,,,,,,,,,,,,,,
-121.75316097,38.53895714,0,0,702,,,,,,,,,,,,,,,,,,,,,,,
-121.75319877,38.53895579,0,0,703,,,,,,,,,,,,,,,,,,,,,,,
-121.75323615,38.5389541,0,0,704,,,,,,,,,,,,,,,,,,,,,,,
-121.75327413,38.5389505,0,0,705,,,,,,,,,,,,,,,,,,,,,,,
-121.75331192,38.53894646,0,0,706,,,,,,,,,,,,,,,,,,,,,,,
-121.75335084,38.53894449,0,0,707,,,,,,,,,,,,,,,,,,,,,,,
-121.75339189,38.53894363,0,0,708,,,,,,,,,,,,,,,,,,,,,,,
-121.75343235,38.53894522,0,0,709,,,,,,,,,,,,,,,,,,,,,,,
-121.75347104,38.53894972,0,0,710,,,,,,,,,,,,,,,,,,,,,,,
-121.75351072,38.53895423,0,0,711,,,,,,,,,,,,,,,,,,,,,,,
-121.75354683,38.53896066,0,0,712,,,,,,,,,,,,,,,,,,,,,,,
-121.75357684,38.5389702,0,0,713,,,,,,,,,,,,,,,,,,,,,,,
-121.75360439,38.53897803,0,0,714,,,,,,,,,,,,,,,,,,,,,,,
-121.75363143,38.53898574,0,0,715,,,,,,,,,,,,,,,,,,,,,,,
-121.75365755,38.53899578,0,0,716,,,,,,,,,,,,,,,,,,,,,,,
-121.75368192,38.539008,0,0,717,,,,,,,,,,,,,,,,,,,,,,,
-121.75370534,38.53901978,0,0,718,,,,,,,,,,,,,,,,,,,,,,,
-121.75372756,38.5390289,0,0,719,,,,,,,,,,,,,,,,,,,,,,,
-121.75374857,38.53903635,0,0,720,,,,,,,,,,,,,,,,,,,,,,,
-121.75376898,38.53904967,0,0,721,,,,,,,,,,,,,,,,,,,,,,,
-121.75378748,38.53906453,0,0,722,,,,,,,,,,,,,,,,,,,,,,,
-121.75380456,38.5390774,0,0,723,,,,,,,,,,,,,,,,,,,,,,,
-121.75382041,38.53908818,0,0,724,,,,,,,,,,,,,,,,,,,,,,,
-121.75383834,38.53909454,0,0,725,,,,,,,,,,,,,,,,,,,,,,,
-121.75385851,38.53909902,0,0,726,,,,,,,,,,,,,,,,,,,,,,,
-121.75387981,38.53909992,0,0,727,,,,,,,,,,,,,,,,,,,,,,,
-121.75390403,38.53910135,0,0,728,,,,,,,,,,,,,,,,,,,,,,,
-121.75393063,38.5391048,0,0,729,,,,,,,,,,,,,,,,,,,,,,,
-121.75395923,38.53910872,0,0,730,,,,,,,,,,,,,,,,,,,,,,,
-121.75398779,38.5391107,0,0,731,,,,,,,,,,,,,,,,,,,,,,,
-121.75401698,38.53911357,0,0,732,,,,,,,,,,,,,,,,,,,,,,,
-121.75404751,38.5391133,0,0,733,,,,,,,,,,,,,,,,,,,,,,,
-121.75407977,38.53911197,0,0,734,,,,,,,,,,,,,,,,,,,,,,,
-121.7541149,38.53909862,0,0,735,,,,,,,,,,,,,,,,,,,,,,,
-121.75415061,38.53907653,0,0,736,,,,,,,,,,,,,,,,,,,,,,,
-121.75418112,38.53904935,0,0,737,,,,,,,,,,,,,,,,,,,,,,,
-121.75420794,38.53901954,0,0,738,,,,,,,,,,,,,,,,,,,,,,,
-121.75423389,38.5389871,0,0,739,,,,,,,,,,,,,,,,,,,,,,,
-121.75425986,38.53896069,0,0,740,,,,,,,,,,,,,,,,,,,,,,,
-121.754284,38.53894003,0,0,741,,,,,,,,,,,,,,,,,,,,,,,
-121.75430859,38.53892612,0,0,742,,,,,,,,,,,,,,,,,,,,,,,
-121.75433362,38.53891396,0,0,743,,,,,,,,,,,,,,,,,,,,,,,
-121.75435839,38.53890247,0,0,744,,,,,,,,,,,,,,,,,,,,,,,
-121.7543836,38.53889212,0,0,745,,,,,,,,,,,,,,,,,,,,,,,
-121.75441018,38.53888363,0,0,746,,,,,,,,,,,,,,,,,,,,,,,
-121.75443576,38.53887656,0,0,747,,,,,,,,,,,,,,,,,,,,,,,
-121.75446299,38.53887028,0,0,748,,,,,,,,,,,,,,,,,,,,,,,
-121.75449112,38.5388638,0,0,749,,,,,,,,,,,,,,,,,,,,,,,
-121.75452134,38.53885932,0,0,750,,,,,,,,,,,,,,,,,,,,,,,
-121.75455262,38.53885766,0,0,751,,,,,,,,,,,,,,,,,,,,,,,
-121.75458528,38.53885732,0,0,752,,,,,,,,,,,,,,,,,,,,,,,
-121.75462182,38.53885873,0,0,753,,,,,,,,,,,,,,,,,,,,,,,
-121.75465946,38.53886157,0,0,754,,,,,,,,,,,,,,,,,,,,,,,
-121.75469802,38.53886513,0,0,755,,,,,,,,,,,,,,,,,,,,,,,
-121.75473891,38.53887187,0,0,756,,,,,,,,,,,,,,,,,,,,,,,
-121.75478169,38.53888115,0,0,757,,,,,,,,,,,,,,,,,,,,,,,
-121.75482781,38.53889174,0,0,758,,,,,,,,,,,,,,,,,,,,,,,
-121.7548721,38.53890122,0,0,759,,,,,,,,,,,,,,,,,,,,,,,
-121.75491206,38.53891143,0,0,760,,,,,,,,,,,,,,,,,,,,,,,
-121.75494958,38.53892131,0,0,761,,,,,,,,,,,,,,,,,,,,,,,
-121.75498632,38.53893011,0,0,762,,,,,,,,,,,,,,,,,,,,,,,
-121.75502112,38.5389377,0,0,763,,,,,,,,,,,,,,,,,,,,,,,
-121.75505632,38.53894413,0,0,764,,,,,,,,,,,,,,,,,,,,,,,
-121.75509359,38.53894851,0,0,765,,,,,,,,,,,,,,,,,,,,,,,
-121.7551315,38.53895194,0,0,766,,,,,,,,,,,,,,,,,,,,,,,
-121.75516898,38.53895448,0,0,767,,,,,,,,,,,,,,,,,,,,,,,
-121.75520634,38.53895507,0,0,768,,,,,,,,,,,,,,,,,,,,,,,
-121.75524403,38.53895593,0,0,769,,,,,,,,,,,,,,,,,,,,,,,
-121.75527902,38.53895559,0,0,770,,,,,,,,,,,,,,,,,,,,,,,
-121.75531349,38.53895471,0,0,771,,,,,,,,,,,,,,,,,,,,,,,
-121.75534892,38.5389523,0,0,772,,,,,,,,,,,,,,,,,,,,,,,
-121.75538417,38.53894902,0,0,773,,,,,,,,,,,,,,,,,,,,,,,
-121.7554197,38.53894597,0,0,774,,,,,,,,,,,,,,,,,,,,,,,
-121.75545075,38.53894373,0,0,775,,,,,,,,,,,,,,,,,,,,,,,
-121.75548127,38.5389417,0,0,776,,,,,,,,,,,,,,,,,,,,,,,
-121.75551395,38.53894168,0,0,777,,,,,,,,,,,,,,,,,,,,,,,
-121.75554756,38.53894404,0,0,778,,,,,,,,,,,,,,,,,,,,,,,
-121.75558195,38.53894638,0,0,779,,,,,,,,,,,,,,,,,,,,,,,
-121.75561556,38.53894879,0,0,780,,,,,,,,,,,,,,,,,,,,,,,
-121.75564849,38.53895241,0,0,781,,,,,,,,,,,,,,,,,,,,,,,
-121.75567991,38.53895535,0,0,782,,,,,,,,,,,,,,,,,,,,,,,
-121.75571241,38.5389594,0,0,783,,,,,,,,,,,,,,,,,,,,,,,
-121.75573859,38.53896274,0,0,784,,,,,,,,,,,,,,,,,,,,,,,
-121.75576357,38.53896715,0,0,785,,,,,,,,,,,,,,,,,,,,,,,
-121.75579139,38.53897118,0,0,786,,,,,,,,,,,,,,,,,,,,,,,
-121.75581954,38.53897498,0,0,787,,,,,,,,,,,,,,,,,,,,,,,
-121.75584882,38.53897715,0,0,788,,,,,,,,,,,,,,,,,,,,,,,
-121.75587814,38.53897845,0,0,789,,,,,,,,,,,,,,,,,,,,,,,
-121.75590947,38.53897927,0,0,790,,,,,,,,,,,,,,,,,,,,,,,
-121.75594273,38.53898189,0,0,791,,,,,,,,,,,,,,,,,,,,,,,
-121.75597825,38.53898503,0,0,792,,,,,,,,,,,,,,,,,,,,,,,
-121.75601476,38.53898981,0,0,793,,,,,,,,,,,,,,,,,,,,,,,
-121.75605027,38.53899326,0,0,794,,,,,,,,,,,,,,,,,,,,,,,
-121.75608649,38.53899513,0,0,795,,,,,,,,,,,,,,,,,,,,,,,
-121.75612065,38.53899293,0,0,796,,,,,,,,,,,,,,,,,,,,,,,
-121.75615277,38.53898612,0,0,797,,,,,,,,,,,,,,,,,,,,,,,
-121.75617684,38.53897506,0,0,798,,,,,,,,,,,,,,,,,,,,,,,
-121.75619863,38.53896245,0,0,799,,,,,,,,,,,,,,,,,,,,,,,
-121.75621501,38.5389482,0,0,800,,,,,,,,,,,,,,,,,,,,,,,
-121.75623169,38.53893263,0,0,801,,,,,,,,,,,,,,,,,,,,,,,
-121.75624507,38.53891429,0,0,802,,,,,,,,,,,,,,,,,,,,,,,
-121.75625684,38.53889295,0,0,803,,,,,,,,,,,,,,,,,,,,,,,
-121.75626899,38.53887424,0,0,804,,,,,,,,,,,,,,,,,,,,,,,
-121.75627991,38.53885575,0,0,805,,,,,,,,,,,,,,,,,,,,,,,
-121.75628896,38.53883863,0,0,806,,,,,,,,,,,,,,,,,,,,,,,
-121.75629568,38.53882389,0,0,807,,,,,,,,,,,,,,,,,,,,,,,
-121.75629925,38.53881075,0,0,808,,,,,,,,,,,,,,,,,,,,,,,
-121.75630278,38.53879518,0,0,809,,,,,,,,,,,,,,,,,,,,,,,
-121.75630741,38.53877915,0,0,810,,,,,,,,,,,,,,,,,,,,,,,
-121.75631403,38.53876198,0,0,811,,,,,,,,,,,,,,,,,,,,,,,
-121.75632212,38.5387442,0,0,812,,,,,,,,,,,,,,,,,,,,,,,
-121.75632949,38.53872733,0,0,813,,,,,,,,,,,,,,,,,,,,,,,
-121.7563393,38.53871142,0,0,814,,,,,,,,,,,,,,,,,,,,,,,
-121.7563509,38.53869497,0,0,815,,,,,,,,,,,,,,,,,,,,,,,
-121.75635897,38.53868306,0,0,816,,,,,,,,,,,,,,,,,,,,,,,
-121.756364,38.53867032,0,0,817,,,,,,,,,,,,,,,,,,,,,,,
-121.75636329,38.53865876,0,0,818,,,,,,,,,,,,,,,,,,,,,,,
-121.75635765,38.53864862,0,0,819,,,,,,,,,,,,,,,,,,,,,,,
-121.7563495,38.53863956,0,0,820,,,,,,,,,,,,,,,,,,,,,,,
-121.75633936,38.53863197,0,0,821,,,,,,,,,,,,,,,,,,,,,,,
-121.75632678,38.53862432,0,0,822,,,,,,,,,,,,,,,,,,,,,,,
-121.75631241,38.53861655,0,0,823,,,,,,,,,,,,,,,,,,,,,,,
-121.75629723,38.53860818,0,0,824,,,,,,,,,,,,,,,,,,,,,,,
-121.75628421,38.53859905,0,0,825,,,,,,,,,,,,,,,,,,,,,,,
-121.75627178,38.53858914,0,0,826,,,,,,,,,,,,,,,,,,,,,,,
-121.75626116,38.53857655,0,0,827,,,,,,,,,,,,,,,,,,,,,,,
-121.75625294,38.53856182,0,0,828,,,,,,,,,,,,,,,,,,,,,,,
-121.75624778,38.53854467,0,0,829,,,,,,,,,,,,,,,,,,,,,,,
-121.75624441,38.53853059,0,0,830,,,,,,,,,,,,,,,,,,,,,,,
-121.75623925,38.53851946,0,0,831,,,,,,,,,,,,,,,,,,,,,,,
-121.75623472,38.5385092,0,0,832,,,,,,,,,,,,,,,,,,,,,,,
-121.7562285,38.53849734,0,0,833,,,,,,,,,,,,,,,,,,,,,,,
-121.75622251,38.53848464,0,0,834,,,,,,,,,,,,,,,,,,,,,,,
-121.75621536,38.53847129,0,0,835,,,,,,,,,,,,,,,,,,,,,,,
-121.75620707,38.53845875,0,0,836,,,,,,,,,,,,,,,,,,,,,,,
-121.75619735,38.53844587,0,0,837,,,,,,,,,,,,,,,,,,,,,,,
-121.75618655,38.53843209,0,0,838,,,,,,,,,,,,,,,,,,,,,,,
-121.75617984,38.53842167,0,0,839,,,,,,,,,,,,,,,,,,,,,,,
-121.75617386,38.53841083,0,0,840,,,,,,,,,,,,,,,,,,,,,,,
-121.7561678,38.53839825,0,0,841,,,,,,,,,,,,,,,,,,,,,,,
-121.75616183,38.53838149,0,0,842,,,,,,,,,,,,,,,,,,,,,,,
-121.75615393,38.53836249,0,0,843,,,,,,,,,,,,,,,,,,,,,,,
-121.75614597,38.53833852,0,0,844,,,,,,,,,,,,,,,,,,,,,,,
-121.75613721,38.53831362,0,0,845,,,,,,,,,,,,,,,,,,,,,,,
-121.75613019,38.53828644,0,0,846,,,,,,,,,,,,,,,,,,,,,,,
-121.75612188,38.5382587,0,0,847,,,,,,,,,,,,,,,,,,,,,,,
-121.75611397,38.53823285,0,0,848,,,,,,,,,,,,,,,,,,,,,,,
-121.75610326,38.53820821,0,0,849,,,,,,,,,,,,,,,,,,,,,,,
-121.75609236,38.53818382,0,0,850,,,,,,,,,,,,,,,,,,,,,,,
-121.75608141,38.5381582,0,0,851,,,,,,,,,,,,,,,,,,,,,,,
-121.75607493,38.5381321,0,0,852,,,,,,,,,,,,,,,,,,,,,,,
-121.75607312,38.53809808,0,0,853,,,,,,,,,,,,,,,,,,,,,,,
-121.7560723,38.53806219,0,0,854,,,,,,,,,,,,,,,,,,,,,,,
-121.75607458,38.53802674,0,0,855,,,,,,,,,,,,,,,,,,,,,,,
-121.75608525,38.53799038,0,0,856,,,,,,,,,,,,,,,,,,,,,,,
-121.75610515,38.53795332,0,0,857,,,,,,,,,,,,,,,,,,,,,,,
-121.75612229,38.53791592,0,0,858,,,,,,,,,,,,,,,,,,,,,,,
-121.75614069,38.53787984,0,0,859,,,,,,,,,,,,,,,,,,,,,,,
-121.75615742,38.53784838,0,0,860,,,,,,,,,,,,,,,,,,,,,,,
-121.75617725,38.537817,0,0,861,,,,,,,,,,,,,,,,,,,,,,,
-121.75620138,38.53778814,0,0,862,,,,,,,,,,,,,,,,,,,,,,,
-121.7562312,38.53776256,0,0,863,,,,,,,,,,,,,,,,,,,,,,,
-121.7562641,38.53774054,0,0,864,,,,,,,,,,,,,,,,,,,,,,,
-121.75630322,38.53772307,0,0,865,,,,,,,,,,,,,,,,,,,,,,,
-121.75634719,38.53771107,0,0,866,,,,,,,,,,,,,,,,,,,,,,,
-121.75639518,38.5377019,0,0,867,,,,,,,,,,,,,,,,,,,,,,,
-121.75644751,38.53769809,0,0,868,,,,,,,,,,,,,,,,,,,,,,,
-121.75650354,38.53769116,0,0,869,,,,,,,,,,,,,,,,,,,,,,,
-121.75655649,38.53768096,0,0,870,,,,,,,,,,,,,,,,,,,,,,,
-121.75660301,38.53766816,0,0,871,,,,,,,,,,,,,,,,,,,,,,,
-121.75664355,38.53765207,0,0,872,,,,,,,,,,,,,,,,,,,,,,,
-121.7566771,38.53763501,0,0,873,,,,,,,,,,,,,,,,,,,,,,,
-121.75670403,38.53761702,0,0,874,,,,,,,,,,,,,,,,,,,,,,,
-121.75672818,38.53759848,0,0,875,,,,,,,,,,,,,,,,,,,,,,,
-121.75674837,38.53757879,0,0,876,,,,,,,,,,,,,,,,,,,,,,,
-121.75676324,38.53755714,0,0,877,,,,,,,,,,,,,,,,,,,,,,,
-121.75677696,38.53753149,0,0,878,,,,,,,,,,,,,,,,,,,,,,,
-121.7567933,38.53750565,0,0,879,,,,,,,,,,,,,,,,,,,,,,,
-121.75681237,38.5374797,0,0,880,,,,,,,,,,,,,,,,,,,,,,,
-121.75683335,38.53745469,0,0,881,,,,,,,,,,,,,,,,,,,,,,,
-121.7568542,38.53743378,0,0,882,,,,,,,,,,,,,,,,,,,,,,,
-121.75687751,38.53741596,0,0,883,,,,,,,,,,,,,,,,,,,,,,,
-121.75689952,38.5373999,0,0,884,,,,,,,,,,,,,,,,,,,,,,,
-121.75691616,38.53738368,0,0,885,,,,,,,,,,,,,,,,,,,,,,,
-121.75692945,38.5373681,0,0,886,,,,,,,,,,,,,,,,,,,,,,,
-121.75693965,38.53735359,0,0,887,,,,,,,,,,,,,,,,,,,,,,,
-121.75694412,38.53733919,0,0,888,,,,,,,,,,,,,,,,,,,,,,,
-121.75694477,38.53732341,0,0,889,,,,,,,,,,,,,,,,,,,,,,,
-121.75694201,38.53730526,0,0,890,,,,,,,,,,,,,,,,,,,,,,,
-121.75693758,38.53728535,0,0,891,,,,,,,,,,,,,,,,,,,,,,,
-121.75692865,38.53726664,0,0,892,,,,,,,,,,,,,,,,,,,,,,,
-121.75691755,38.53724377,0,0,893,,,,,,,,,,,,,,,,,,,,,,,
-121.75690457,38.53721868,0,0,894,,,,,,,,,,,,,,,,,,,,,,,
-121.75689371,38.53719214,0,0,895,,,,,,,,,,,,,,,,,,,,,,,
-121.75688547,38.53716727,0,0,896,,,,,,,,,,,,,,,,,,,,,,,
-121.75688157,38.53714157,0,0,897,,,,,,,,,,,,,,,,,,,,,,,
-121.75688097,38.53711259,0,0,898,,,,,,,,,,,,,,,,,,,,,,,
-121.75688594,38.53708548,0,0,899,,,,,,,,,,,,,,,,,,,,,,,
-121.75689849,38.53705912,0,0,900,,,,,,,,,,,,,,,,,,,,,,,
-121.75691047,38.53703756,0,0,901,,,,,,,,,,,,,,,,,,,,,,,
-121.75692722,38.53701861,0,0,902,,,,,,,,,,,,,,,,,,,,,,,
-121.75695493,38.53700169,0,0,903,,,,,,,,,,,,,,,,,,,,,,,
-121.75697663,38.53698751,0,0,904,,,,,,,,,,,,,,,,,,,,,,,
-121.75699482,38.53697296,0,0,905,,,,,,,,,,,,,,,,,,,,,,,
-121.75700854,38.53695969,0,0,906,,,,,,,,,,,,,,,,,,,,,,,
-121.75702193,38.53694719,0,0,907,,,,,,,,,,,,,,,,,,,,,,,
-121.75703661,38.53693154,0,0,908,,,,,,,,,,,,,,,,,,,,,,,
-121.75704904,38.53691172,0,0,909,,,,,,,,,,,,,,,,,,,,,,,
-121.75705753,38.53689788,0,0,910,,,,,,,,,,,,,,,,,,,,,,,
-121.75706487,38.53688404,0,0,911,,,,,,,,,,,,,,,,,,,,,,,
-121.75706874,38.53686931,0,0,912,,,,,,,,,,,,,,,,,,,,,,,
-121.7570683,38.53685145,0,0,913,,,,,,,,,,,,,,,,,,,,,,,
-121.75706939,38.53683361,0,0,914,,,,,,,,,,,,,,,,,,,,,,,
-121.75707455,38.53681356,0,0,915,,,,,,,,,,,,,,,,,,,,,,,
-121.75708037,38.53679392,0,0,916,,,,,,,,,,,,,,,,,,,,,,,
-121.75708561,38.53677347,0,0,917,,,,,,,,,,,,,,,,,,,,,,,
-121.75708823,38.53675252,0,0,918,,,,,,,,,,,,,,,,,,,,,,,
-121.7570925,38.53673425,0,0,919,,,,,,,,,,,,,,,,,,,,,,,
-121.75709169,38.53672134,0,0,920,,,,,,,,,,,,,,,,,,,,,,,
-121.75708475,38.53671353,0,0,921,,,,,,,,,,,,,,,,,,,,,,,
-121.75707746,38.5367072,0,0,922,,,,,,,,,,,,,,,,,,,,,,,
-121.75706382,38.53670016,0,0,923,,,,,,,,,,,,,,,,,,,,,,,
-121.7570513,38.53669552,0,0,924,,,,,,,,,,,,,,,,,,,,,,,
-121.75703575,38.53668969,0,0,925,,,,,,,,,,,,,,,,,,,,,,,
-121.75702008,38.53668526,0,0,926,,,,,,,,,,,,,,,,,,,,,,,
-121.75700319,38.53668137,0,0,927,,,,,,,,,,,,,,,,,,,,,,,
-121.7569854,38.53667634,0,0,928,,,,,,,,,,,,,,,,,,,,,,,
-121.7569639,38.53666782,0,0,929,,,,,,,,,,,,,,,,,,,,,,,
-121.75693926,38.53665541,0,0,930,,,,,,,,,,,,,,,,,,,,,,,
-121.75691502,38.53663914,0,0,931,,,,,,,,,,,,,,,,,,,,,,,
-121.75689519,38.5366231,0,0,932,,,,,,,,,,,,,,,,,,,,,,,
-121.75687743,38.53660407,0,0,933,,,,,,,,,,,,,,,,,,,,,,,
-121.7568617,38.53658296,0,0,934,,,,,,,,,,,,,,,,,,,,,,,
-121.75684958,38.53655653,0,0,935,,,,,,,,,,,,,,,,,,,,,,,
-121.75684195,38.53652488,0,0,936,,,,,,,,,,,,,,,,,,,,,,,
-121.75684177,38.53649259,0,0,937,,,,,,,,,,,,,,,,,,,,,,,
-121.75684715,38.53646179,0,0,938,,,,,,,,,,,,,,,,,,,,,,,
-121.75685835,38.5364332,0,0,939,,,,,,,,,,,,,,,,,,,,,,,
-121.7568765,38.53640758,0,0,940,,,,,,,,,,,,,,,,,,,,,,,
-121.75690192,38.53638437,0,0,941,,,,,,,,,,,,,,,,,,,,,,,
-121.75693189,38.53636427,0,0,942,,,,,,,,,,,,,,,,,,,,,,,
-121.75696378,38.53634834,0,0,943,,,,,,,,,,,,,,,,,,,,,,,
-121.75699741,38.53633498,0,0,944,,,,,,,,,,,,,,,,,,,,,,,
-121.75703432,38.53632358,0,0,945,,,,,,,,,,,,,,,,,,,,,,,
-121.75707305,38.53631412,0,0,946,,,,,,,,,,,,,,,,,,,,,,,
-121.75710927,38.53630508,0,0,947,,,,,,,,,,,,,,,,,,,,,,,
-121.75714268,38.53629637,0,0,948,,,,,,,,,,,,,,,,,,,,,,,
-121.75717094,38.53628679,0,0,949,,,,,,,,,,,,,,,,,,,,,,,
-121.75719085,38.53627698,0,0,950,,,,,,,,,,,,,,,,,,,,,,,
-121.75720481,38.53626488,0,0,951,,,,,,,,,,,,,,,,,,,,,,,
-121.75721487,38.53625174,0,0,952,,,,,,,,,,,,,,,,,,,,,,,
-121.75721453,38.53623758,0,0,953,,,,,,,,,,,,,,,,,,,,,,,
-121.75721065,38.536222,0,0,954,,,,,,,,,,,,,,,,,,,,,,,
-121.75720166,38.53619422,0,0,955,,,,,,,,,,,,,,,,,,,,,,,
-121.75719225,38.5361576,0,0,956,,,,,,,,,,,,,,,,,,,,,,,
-121.75718601,38.53611602,0,0,957,,,,,,,,,,,,,,,,,,,,,,,
-121.75718278,38.53607264,0,0,958,,,,,,,,,,,,,,,,,,,,,,,
-121.7571909,38.53603415,0,0,959,,,,,,,,,,,,,,,,,,,,,,,
-121.75720582,38.53599784,0,0,960,,,,,,,,,,,,,,,,,,,,,,,
-121.75723222,38.53596768,0,0,961,,,,,,,,,,,,,,,,,,,,,,,
-121.75725356,38.53594479,0,0,962,,,,,,,,,,,,,,,,,,,,,,,
-121.75726859,38.53593074,0,0,963,,,,,,,,,,,,,,,,,,,,,,,
-121.75728346,38.53592149,0,0,964,,,,,,,,,,,,,,,,,,,,,,,
-121.75729859,38.53591744,0,0,965,,,,,,,,,,,,,,,,,,,,,,,
-121.75731159,38.5359198,0,0,966,,,,,,,,,,,,,,,,,,,,,,,
-121.75731857,38.53592456,0,0,967,,,,,,,,,,,,,,,,,,,,,,,
-121.75731966,38.53592848,0,0,968,,,,,,,,,,,,,,,,,,,,,,,
-121.7573156,38.53593403,0,0,969,,,,,,,,,,,,,,,,,,,,,,,
-121.75730839,38.53594122,0,0,970,,,,,,,,,,,,,,,,,,,,,,,
-121.75729701,38.53594293,0,0,971,,,,,,,,,,,,,,,,,,,,,,,
-121.75728596,38.53593892,0,0,972,,,,,,,,,,,,,,,,,,,,,,,
-121.75727713,38.53593688,0,0,973,,,,,,,,,,,,,,,,,,,,,,,
-121.75727353,38.53593244,0,0,974,,,,,,,,,,,,,,,,,,,,,,,
-121.75727256,38.53592446,0,0,975,,,,,,,,,,,,,,,,,,,,,,,
-121.75727195,38.53591529,0,0,976,,,,,,,,,,,,,,,,,,,,,,,
-121.75727174,38.53590389,0,0,977,,,,,,,,,,,,,,,,,,,,,,,
-121.75726678,38.53588792,0,0,978,,,,,,,,,,,,,,,,,,,,,,,
-121.75725866,38.53586684,0,0,979,,,,,,,,,,,,,,,,,,,,,,,
-121.75724714,38.53583928,0,0,980,,,,,,,,,,,,,,,,,,,,,,,
-121.75723566,38.53581039,0,0,981,,,,,,,,,,,,,,,,,,,,,,,
-121.75723161,38.5357868,0,0,982,,,,,,,,,,,,,,,,,,,,,,,
-121.75723034,38.53576195,0,0,983,,,,,,,,,,,,,,,,,,,,,,,
